seller,vehicle,country,address,id_annuncio,asking_price,conditional_on_price,price,link_annuncio,vehicle_user_desc
Italmotor Torino Srl,Abarth 595,IT,10151 Torino,4d201b93-cd40-49ee-af10-29b22a25344d,"€ 16.900,- 12",12,16900,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-145cv-benzina-rosso-4d201b93-cd40-49ee-af10-29b22a25344d?cldtidx=16&cldtsrc=listPage,1.4 TURBO 145CV
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,883a5754-772c-42a9-a5a2-0c4f43703dc4,"€ 8.950,- 2",2,8950,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-invite-radio-benzina-nero-883a5754-772c-42a9-a5a2-0c4f43703dc4?cldtidx=17&cldtsrc=listPage,SPACE STAR 1.0 INVITE RADIO
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,53ca26d2-a365-4f74-915a-0e556fbdd68b,"€ 10.650,- 2",2,10650,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-intense-sda-benzina-bianco-53ca26d2-a365-4f74-915a-0e556fbdd68b?cldtidx=18&cldtsrc=listPage,SPACE STAR 1.0 INTENSE SDA
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,0521e51c-200d-4d2e-b6ee-f878ce97434c,"€ 10.650,- 2",2,10650,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-intense-sda-benzina-rosso-0521e51c-200d-4d2e-b6ee-f878ce97434c?cldtidx=19&cldtsrc=listPage,SPACE STAR 1.0 INTENSE SDA
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,1f91bed7-4c70-4e3c-86f4-a18e051efeee,"€ 10.400,- 2",2,10400,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-funky-benzina-nero-1f91bed7-4c70-4e3c-86f4-a18e051efeee?cldtidx=20&cldtsrc=listPage,SPACE STAR 1.0 FUNKY
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,76ca0a95-9e7c-4975-a70f-a0915072d2d7,"€ 10.650,- 1",1,10650,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-intense-sda-benzina-bianco-76ca0a95-9e7c-4975-a70f-a0915072d2d7?cldtidx=1&cldtsrc=listPage,SPACE STAR 1.0 INTENSE SDA
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,6dd9792b-7a81-40d5-bf88-3c629a56b9e6,"€ 10.400,- 1",1,10400,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-funky-benzina-blu-azzurro-6dd9792b-7a81-40d5-bf88-3c629a56b9e6?cldtidx=2&cldtsrc=listPage,SPACE STAR 1.0 FUNKY
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,13bc0774-12d5-4aff-b7aa-70c59e9b3d2c,"€ 10.540,- 1",1,10540,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-first-edition-benzina-rosso-13bc0774-12d5-4aff-b7aa-70c59e9b3d2c?cldtidx=3&cldtsrc=listPage,SPACE STAR 1.0 FIRST EDITION
Sinauto Srl,Mitsubishi Space Star,IT,25080 Molinetto Di Mazzano - Brescia - Bs,a2a15258-7b07-4775-9231-99f12b212384,"€ 10.400,- 1",1,10400,https://www.autoscout24.it/annunci/mitsubishi-space-star-space-star-1-0-funky-benzina-rosso-a2a15258-7b07-4775-9231-99f12b212384?cldtidx=4&cldtsrc=listPage,SPACE STAR 1.0 FUNKY
AUTOCROCETTA SPA,MINI Cooper S,IT,10024 Moncalieri - Torino - To,c8a2dd1f-e59e-4aa1-bf9a-1527495eafb8,"€ 32.900,- 41",41,32900,https://www.autoscout24.it/annunci/mini-cooper-s-2-0-192hp-hype-3-porte-benzina-rosso-c8a2dd1f-e59e-4aa1-bf9a-1527495eafb8?cldtidx=5&cldtsrc=listPage,2.0 192hp Hype 3 porte
AUTOCROCETTA SPA - FILIALE BIELLA,MINI Cooper S,IT,13900 Biella - Bi,bbfe9fd5-8d24-4ca3-a5bc-034b4622bb7c,"€ 32.900,- 41",41,32900,https://www.autoscout24.it/annunci/mini-cooper-s-2-0-192hp-hype-3-porte-benzina-argento-bbfe9fd5-8d24-4ca3-a5bc-034b4622bb7c?cldtidx=6&cldtsrc=listPage,2.0 192hp Hype 3 porte
L'Auto Srl,Abarth 595,IT,23020 Montagna In Valtellina - Sondrio - So,48c066b2-3168-4704-928a-691d8a9dd501,"€ 27.800,- 41",41,27800,https://www.autoscout24.it/annunci/abarth-595-1-4-turbo-t-jet-165-cv-scorpioneoro-benzina-nero-48c066b2-3168-4704-928a-691d8a9dd501?cldtidx=7&cldtsrc=listPage,1.4 Turbo T-Jet 165 CV Scorpioneoro
